Curve CO
419850 15
419900 15
419950 15
420000 15
420050 15
420100 15
420150 15
420200 15
420250 15
420300 15
420350 15
420400 15
420450 15
420500 15
420550 15
420600 15
420650 15
420700 15
420750 15
420800 15
420850 15
420900 15
420950 15
421000 15
421050 15
421100 15
421150 15
421200 15
421250 15
421300 15
421350 15
421400 15
421450 15
421500 15
421550 15
421600 15
421650 15
421700 15
421750 15
421800 15
421850 15
421900 15
421950 15
422000 15
422050 15
422100 15
422150 15
422200 15
422250 15
422300 15
422350 15
422400 15
422450 15
422500 15
422550 15
422600 15
422650 15
422700 15
422750 15
422800 15
422850 15
422900 15
422950 15
423000 15
423050 15
423100 15
423150 15
423200 15
423250 15
423300 15
423350 15
423400 15
423450 15
423500 15
423550 15
423600 15
423650 15
423700 15
423750 15
423800 15
423850 15
423900 15
423950 15
424000 15
424050 15
424100 15
424150 15
424200 15
424250 15
424300 15
424350 15
424400 15
424450 15
424500 15
424550 15
424600 15
424650 15
424700 15
424750 15
424800 15
424850 15
424900 15
424950 15
425000 15
425050 15
425100 15
425150 15
425200 15
425250 15
425300 15
425350 15
425400 15
425450 15
425500 15
425550 15
425600 15
425650 15
425700 15
425750 15
425800 15
425850 15
425900 15
425950 15
426000 15
426050 15
426100 15
426150 15
426200 15
426250 15
426300 15
426350 15
426400 15
426450 15
426500 15
426550 15
426600 15
426650 15
426700 15
426750 15
426800 15
426850 15
426900 15
426950 15
427000 15
427050 15
427100 15
427150 15
427200 15
427250 15
427300 15
427350 15
427400 15
427450 15
427500 15
427550 15
427600 15
427650 15
427700 15
427750 15
427800 15
427850 15
427900 15
427950 15
428000 15
428050 15
428100 15
428150 15
428200 15
428250 15
428300 15
428350 15
428400 15
428450 15
428500 15
428550 15
428600 15
428650 15
428700 15
428750 15
428800 15
428850 15
428900 15
428950 15
429000 15
429050 15
429100 15
429150 15
429200 15
429250 15
429300 15
429350 15
429400 15
429450 15
429500 15
429550 15
429600 15
429650 15
429700 15
429750 15
429800 15
429850 15
429900 15
429950 15
430000 15
430050 15
430100 15
430150 15
430200 14
430250 14
430300 14
430350 14
430400 14
430450 14
430500 15
430550 15
430600 14
430650 14
430700 14
430750 14
430800 14
430850 14
430900 14
430950 15
431000 15
431050 15
431100 15
431150 15
431200 15
431250 15
431300 15
431350 15
431400 15
431450 15
431500 15
431550 15
431600 15
431650 15
431700 15
431750 15
431800 15
431850 15
431900 15
431950 15
432000 15
432050 15
432100 15
432150 15
432200 15
432250 15
432300 15
432350 15
432400 15
432450 15
432500 15
432550 15
432600 15
432650 15
432700 15
432750 15
432800 15
432850 15
432900 15
432950 15
433000 15
433050 15
433100 15
433150 15
433200 15
433250 15
433300 15
433350 15
433400 15
433450 15
433500 15
433550 15
433600 15
433650 15
433700 15
433750 15
433800 15
433850 15
433900 15
433950 15
434000 15
434050 15
434100 15
434150 15
434200 15
434250 15
434300 15
434350 15
434400 15
434450 15
434500 15
434550 15
434600 15
434650 15
434700 15
434750 15
434800 15
434850 15
434900 15
434950 15
435000 15
435050 15
435100 15
435150 15
435200 15
435250 15
435300 15
435350 15
435400 15
435450 15
435500 15
435550 15
435600 15
435650 15
435700 15
435750 15
435800 15
435850 15
435900 15
435950 15
436000 15
436050 15
436100 15
436150 15
436200 15
436250 15
436300 15
436350 15
436400 15
436450 15
436500 15
436550 15
436600 15
436650 15
436700 15
436750 15
436800 15
436850 15
436900 15
436950 15
437000 15
437050 15
437100 15
437150 15
437200 15
437250 14
437300 15
437350 15
437400 14
437450 15
437500 15
437550 15
437600 15
437650 15
437700 15
437750 15
437800 15
437850 15
437900 14
437950 14
438000 14
438050 15
438100 15
438150 15
438200 15
438250 15
438300 15
438350 15
438400 15
438450 15
438500 15
438550 15
438600 15
438650 15
438700 15
438750 15
438800 15
438850 15
438900 15
438950 15
439000 15
439050 15
439100 15
439150 15
439200 15
439250 15
439300 15
439350 15
439400 15
439450 15
439500 15
439550 15
439600 15
439650 15
439700 15
439750 15
439800 15
439850 15
439900 15
439950 15
440000 14
440050 14
440100 14
440150 14
440200 14
440250 14
440300 14
440350 14
440400 14
440450 14
440500 14
440550 14
440600 14
440650 14
440700 14
440750 14
440800 14
440850 14
440900 14
440950 14
441000 14
441050 14
441100 14
441150 14
441200 14
441250 14
441300 14
441350 14
441400 14
441450 14
441500 14
441550 14
441600 14
441650 14
441700 14
441750 14
441800 14
441850 14
441900 14
441950 14
442000 14
442050 14
442100 14
442150 14
442200 14
442250 14
442300 14
442350 14
442400 14
442450 14
442500 14
442550 14
442600 14
442650 14
442700 14
442750 14
442800 14
442850 14
442900 14
442950 14
443000 14
443050 14
443100 14
443150 14
443200 14
443250 14
443300 14
443350 14
443400 14
443450 14
443500 14
443550 14
443600 14
443650 14
443700 14
443750 14
443800 14
443850 14
443900 14
443950 14
444000 14
444050 14
444100 14
444150 14
444200 14
444250 14
444300 14
444350 14
444400 14
444450 14
444500 14
444550 14
444600 14
444650 14
444700 14
444750 14
444800 14
444850 14
444900 14
444950 14
445000 14
445050 14
445100 14
445150 14
445200 14
445250 14
445300 14
445350 14
445400 14
445450 14
445500 14
445550 14
445600 14
445650 14
445700 14
445750 14
445800 14
445850 14
445900 14
445950 14
446000 14
446050 14
446100 14
446150 14
446200 14
446250 14
446300 14
446350 14
446400 14
446450 14
446500 14
446550 14
446600 14
446650 14
446700 14
446750 14
446800 14
446850 14
446900 13
446950 13
447000 13
447050 13
447100 13
447150 13
447200 13
447250 13
447300 14
447350 14
447400 14
447450 14
447500 14
447550 14
447600 14
447650 14
447700 14
447750 14
447800 14
447850 14
447900 14
447950 14
448000 14
448050 14
448100 14
448150 14
448200 14
448250 14
448300 14
448350 14
448400 14
448450 14
448500 14
448550 14
448600 14
448650 14
448700 14
448750 14
448800 14
448850 14
448900 14
448950 14
449000 14
449050 14
449100 14
449150 14
449200 14
449250 14
449300 14
449350 14
449400 14
449450 13
449500 14
449550 14
449600 14
449650 14
449700 14
449750 14
449800 14
449850 14
449900 14
449950 14
450000 14
450050 14
450100 14
450150 14
450200 14
450250 14
450300 14
450350 14
450400 14
450450 14
450500 14
450550 14
450600 14
450650 14
450700 14
450750 14
450800 14
450850 14
450900 14
450950 14
451000 14
451050 14
451100 14
451150 14
451200 14
451250 14
451300 14
451350 14
451400 14
451450 14
451500 14
451550 14
451600 14
451650 14
451700 14
451750 14
451800 14
451850 14
451900 14
451950 14
452000 14
452050 14
452100 14
452150 14
452200 14
452250 14
452300 14
452350 14
452400 14
452450 14
452500 14
452550 14
452600 14
452650 14
452700 14
452750 14
452800 14
452850 14
452900 14
452950 14
453000 14
453050 14
453100 14
453150 14
453200 14
453250 14
453300 14
453350 14
453400 14
453450 14
453500 14
453550 14
453600 14
453650 14
453700 14
453750 14
453800 14
453850 14
453900 14
453950 14
454000 14
454050 14
454100 14
454150 14
454200 14
454250 14
454300 14
454350 14
454400 14
454450 14
454500 14
454550 14
454600 14
454650 14
454700 14
454750 14
454800 14
454850 14
454900 14
454950 14
455000 14
455050 14
455100 14
455150 14
455200 14
455250 14
455300 14
455350 14
455400 14
455450 14
455500 14
455550 14
455600 14
455650 14
455700 14
455750 14
455800 14
455850 14
455900 14
455950 14
456000 14
456050 14
456100 14
456150 14
456200 14
456250 14
456300 14
456350 14
456400 14
456450 14
456500 14
456550 14
456600 14
456650 14
456700 14
456750 14
456800 14
456850 14
456900 14
456950 14
457000 14
457050 14
457100 14
457150 14
457200 14
457250 14
457300 14
457350 14
457400 14
457450 14
457500 14
457550 14
457600 14
457650 14
457700 14
457750 14
457800 14
457850 13
457900 14
457950 14
458000 14
458050 14
458100 14
458150 14
458200 14
458250 14
458300 14
458350 14
458400 14
458450 14
458500 14
458550 14
458600 14
458650 14
458700 14
458750 14
458800 14
458850 14
458900 14
458950 14
459000 14
459050 14
459100 14
459150 14
459200 14
459250 14
459300 14
459350 14
459400 14
459450 14
459500 14
459550 14
459600 14
459650 14
459700 14
459750 14
459800 14
459850 14
459900 14
459950 14
460000 14
460050 14
460100 14
460150 14
460200 14
460250 14
460300 14
460350 14
460400 14
460450 14
460500 14
460550 14
460600 14
460650 14
460700 14
460750 14
460800 14
460850 14
460900 14
460950 14
461000 14
461050 14
461100 14
461150 14
461200 14
461250 14
461300 14
461350 14
461400 14
461450 14
461500 14
461550 14
461600 14
461650 14
461700 14
461750 14
461800 14
461850 14
461900 14
461950 14
462000 14
462050 14
462100 14
462150 14
462200 14
462250 14
462300 14
462350 14
462400 14
462450 14
462500 14
462550 14
462600 14
462650 14
462700 14
462750 14
462800 14
462850 14
462900 14
462950 14
463000 14
463050 14
463100 14
463150 14
463200 14
463250 14
463300 14
463350 14
463400 14
463450 14
463500 14
463550 14
463600 14
463650 14
463700 14
463750 14
463800 14
463850 14
463900 14
463950 14
464000 14
464050 14
464100 14
464150 14
464200 14
464250 14
464300 14
464350 14
464400 14
464450 14
464500 14
464550 14
464600 14
464650 14
464700 14
464750 14
464800 14
464850 14
464900 14
464950 14
465000 14
465050 14
465100 14
465150 14
465200 14
465250 14
465300 14
465350 14
465400 14
465450 14
465500 14
465550 14
465600 14
465650 14
465700 14
465750 13
465800 13
465850 13
465900 13
465950 13
466000 13
466050 13
466100 13
466150 13
466200 13
466250 13
466300 13
466350 13
466400 13
466450 13
466500 13
466550 13
466600 13
466650 13
466700 13
466750 13
466800 13
466850 13
466900 13
466950 13
467000 13
467050 13
467100 13
467150 13
467200 13
467250 13
467300 13
467350 13
467400 13
467450 13
467500 13
467550 13
467600 13
467650 13
467700 13
467750 13
467800 12
467850 12
467900 12
467950 12
468000 12
468050 12
468100 12
468150 12
468200 13
468250 12
468300 12
468350 12
468400 12
468450 12
468500 12
468550 12
468600 12
468650 12
468700 12
468750 12
468800 12
468850 12
468900 12
468950 12
469000 12
469050 12
469100 12
469150 12
469200 12
469250 12
469300 12
469350 12
469400 12
469450 12
469500 12
469550 12
469600 12
469650 12
469700 12
469750 12
469800 12
469850 12
469900 12
469950 12
470000 12
470050 12
470100 12
470150 12
470200 12
470250 12
470300 12
470350 12
470400 12
470450 12
470500 12
470550 12
470600 12
470650 12
470700 12
470750 12
470800 12
470850 12
470900 12
470950 12
471000 13
471050 13
471100 13
471150 13
471200 13
471250 13
471300 13
471350 13
471400 13
471450 13
471500 13
471550 13
471600 13
471650 13
471700 13
471750 13
471800 13
471850 13
471900 13
471950 13
472000 13
472050 13
472100 13
472150 13
472200 13
472250 13
472300 13
472350 13
472400 13
472450 13
472500 13
472550 13
472600 13
472650 13
472700 13
472750 13
472800 13
472850 13
472900 13
472950 13
473000 13
473050 13
473100 13
473150 13
473200 13
473250 13
473300 13
473350 13
473400 13
473450 13
473500 13
473550 13
473600 13
473650 13
473700 13
473750 13
473800 13
473850 13
473900 13
473950 13
474000 13
474050 13
474100 13
474150 13
474200 13
474250 13
474300 13
474350 13
474400 13
474450 13
474500 13
474550 13
474600 13
474650 13
474700 13
474750 13
474800 13
474850 13
474900 13
474950 13
475000 13
475050 13
475100 13
475150 13
475200 13
475250 13
475300 13
475350 13
475400 13
475450 13
475500 13
475550 13
475600 13
475650 13
475700 13
475750 13
475800 13
475850 13
475900 13
475950 13
476000 13
476050 13
476100 13
476150 13
476200 13
476250 13
476300 13
476350 13
476400 13
476450 13
476500 13
476550 13
476600 13
476650 13
476700 13
476750 13
476800 13
476850 13
476900 13
476950 13
477000 13
477050 13
477100 13
477150 13
477200 13
477250 13
477300 13
477350 13
477400 13
477450 13
477500 13
477550 13
477600 13
477650 13
477700 13
477750 13
477800 13
477850 13
477900 13
477950 13
478000 13
478050 13
478100 13
478150 13
478200 13
478250 13
478300 13
478350 13
478400 13
478450 13
478500 13
478550 13
478600 13
478650 13
478700 13
478750 13
478800 13
478850 13
478900 13
478950 13
479000 13
479050 13
479100 13
479150 13
479200 13
479250 13
479300 13
479350 13
479400 13
479450 13
479500 13
479550 13
479600 13
479650 13
479700 13
479750 13
479800 13
479850 13
479900 13
479950 13
480000 13
480050 13
480100 13
480150 13
480200 13
480250 13
480300 13
480350 13
480400 13
480450 13
480500 13
480550 13
480600 13
480650 13
480700 13
480750 13
480800 13
480850 13
480900 13
480950 13
481000 13
481050 13
481100 13
481150 13
481200 13
481250 13
481300 13
481350 13
481400 13
481450 13
481500 13
481550 13
481600 13
481650 13
481700 13
481750 13
481800 13
481850 13
481900 13
481950 13
482000 13
482050 13
482100 13
482150 13
482200 13
482250 13
482300 13
482350 13
482400 13
482450 13
482500 13
482550 13
482600 13
482650 13
482700 13
482750 13
482800 13
482850 13
482900 13
482950 13
483000 13
483050 13
483100 13
483150 13
483200 13
483250 13
483300 13
483350 13
483400 13
483450 13
483500 13
483550 13
483600 13
483650 13
483700 13
483750 13
483800 13
483850 13
483900 13
483950 13
484000 13
484050 13
484100 13
484150 13
484200 13
484250 13
484300 13
484350 13
484400 13
484450 13
484500 13
484550 13
484600 13
484650 13
484700 13
484750 13
484800 13
484850 13
484900 13
484950 13
485000 13
485050 13
485100 13
485150 13
485200 13
485250 13
485300 13
485350 13
485400 13
485450 13
485500 13
485550 13
485600 13
485650 13
485700 13
485750 13
485800 13
485850 13
485900 13
485950 13
486000 13
486050 13
486100 13
486150 13
486200 13
486250 13
486300 13
486350 13
486400 13
486450 13
486500 13
486550 13
486600 13
486650 13
486700 13
486750 13
486800 13
486850 13
486900 13
486950 13
487000 13
487050 13
487100 13
487150 13
487200 13
487250 13
487300 13
487350 13
487400 13
487450 13
487500 13
487550 13
487600 13
487650 13
487700 13
487750 13
487800 13
487850 13
487900 13
487950 13
488000 13
488050 13
488100 13
488150 13
488200 13
488250 13
488300 13
488350 13
488400 13
488450 13
488500 13
488550 13
488600 13
488650 13
488700 13
488750 13
488800 13
488850 13
488900 13
488950 13
489000 13
489050 13
489100 13
489150 13
489200 13
489250 13
489300 13
489350 13
489400 13
489450 13
489500 13
489550 13
489600 13
489650 13
489700 13
489750 13
489800 13
489850 13
489900 13
489950 13
490000 13
490050 13
490100 13
490150 13
490200 13
490250 13
490300 13
490350 13
490400 13
490450 13
490500 13
490550 13
490600 13
490650 13
490700 13
490750 13
490800 13
490850 13
490900 13
490950 13
491000 13
491050 13
491100 13
491150 13
491200 13
491250 13
491300 13
491350 13
491400 13
491450 13
491500 13
491550 13
491600 13
491650 13
491700 13
491750 13
491800 13
491850 13
491900 13
491950 13
492000 13
492050 13
492100 13
492150 13
492200 13
492250 13
492300 13
492350 13
492400 13
492450 13
492500 13
492550 13
492600 13
492650 13
492700 13
492750 13
492800 13
492850 13
492900 13
492950 13
493000 13
493050 13
493100 13
493150 13
493200 13
493250 13
493300 13
493350 13
493400 13
493450 13
493500 13
493550 13
493600 13
493650 13
493700 13
493750 13
493800 13
493850 13
493900 13
493950 13
494000 13
494050 13
494100 13
494150 13
494200 13
494250 13
494300 13
494350 13
494400 13
494450 13
494500 13
494550 13
494600 13
494650 13
494700 13
494750 13
494800 13
494850 13
494900 13
494950 13
495000 13
495050 13
495100 13
495150 13
495200 13
495250 13
495300 13
495350 14
495400 14
495450 14
495500 14
495550 14
495600 14
495650 14
495700 14
495750 14
495800 14
495850 14
495900 14
495950 14
496000 14
496050 14
496100 14
496150 14
496200 14
496250 14
496300 14
496350 14
496400 14
496450 14
496500 14
496550 14
496600 14
496650 14
496700 14
496750 14
496800 14
496850 14
496900 14
496950 14
497000 14
497050 14
497100 14
497150 14
497200 14
497250 14
497300 14
497350 14
497400 14
497450 14
497500 14
497550 14
497600 14
497650 14
497700 14
497750 14
497800 14
497850 14
497900 14
497950 14
498000 14
498050 14
498100 14
498150 14
498200 14
498250 14
498300 14
498350 14
498400 14
498450 14
498500 14
498550 14
498600 14
498650 14
498700 14
498750 14
498800 14
498850 14
498900 14
498950 14
499000 14
499050 14
499100 14
499150 14
499200 14
499250 14
499300 14
499350 14
499400 14
499450 14
499500 14
499550 14
499600 14
499650 14
499700 14
499750 14
499800 14
499850 14
499900 14
499950 14
500000 14
500050 14
500100 14
500150 14
500200 14
500250 14
500300 14
500350 14
500400 14
500450 14
500500 14
500550 14
500600 14
500650 14
500700 14
500750 14
500800 14
500850 14
500900 14
500950 14
501000 14
501050 14
501100 14
501150 14
501200 14
501250 14
501300 14
501350 14
501400 14
501450 14
501500 14
501550 14
501600 14
501650 14
501700 14
501750 14
501800 14
501850 14
501900 14
501950 14
502000 14
502050 14
502100 14
502150 14
502200 14
502250 14
502300 14
502350 14
502400 14
502450 14
502500 14
502550 14
502600 14
502650 14
502700 14
502750 14
502800 14
502850 14
502900 14
502950 14
503000 14
503050 14
503100 14
503150 14
503200 14
503250 14
503300 14
503350 14
503400 14
503450 14
503500 14
503550 14
503600 14
503650 14
503700 14
503750 14
503800 14
503850 14
503900 14
503950 14
504000 14
504050 14
504100 14
504150 14
504200 14
504250 14
504300 14
504350 14
504400 14
504450 14
504500 14
504550 14
504600 14
504650 14
504700 14
504750 14
504800 14
504850 14
504900 14
504950 14
505000 14
505050 14
505100 14
505150 14
505200 14
505250 14
505300 14
505350 14
505400 14
505450 14
505500 14
505550 14
505600 14
505650 14
505700 14
505750 14
505800 14
505850 14
505900 14
505950 14
506000 14
506050 14
506100 14
506150 14
506200 14
506250 14
506300 14
506350 14
506400 14
506450 14
506500 14
506550 14
506600 14
506650 14
506700 14
506750 14
506800 14
506850 14
506900 14
506950 14
507000 14
507050 14
507100 14
507150 14
507200 14
507250 14
507300 14
507350 14
507400 14
507450 14
507500 14
507550 14
507600 14
507650 14
507700 14
507750 14
507800 14
507850 14
507900 14
507950 14
508000 14
508050 14
508100 14
508150 14
508200 14
508250 14
508300 14
508350 14
508400 14
508450 14
508500 14
508550 14
508600 14
508650 14
508700 14
508750 14
508800 14
508850 14
508900 14
508950 14
509000 14
509050 14
509100 14
509150 14
509200 14
509250 14
509300 14
509350 14
509400 14
509450 13
509500 13
509550 13
509600 13
509650 13
509700 13
509750 13
509800 13
509850 13
509900 13
509950 13
510000 13
510050 13
510100 13
510150 13
510200 13
510250 13
510300 13
510350 13
510400 13
510450 13
510500 13
510550 13
510600 13
510650 13
510700 13
510750 13
510800 13
510850 13
510900 13
510950 13
511000 13
511050 13
511100 13
511150 14
511200 14
511250 14
511300 14
511350 14
511400 14
511450 14
511500 14
511550 14
511600 14
511650 14
511700 14
511750 14
511800 14
511850 14
511900 14
511950 14
512000 14
512050 14
512100 14
512150 14
512200 14
512250 14
512300 14
512350 14
512400 14
512450 14
512500 14
512550 14
512600 14
512650 14
512700 14
512750 14
512800 14
512850 14
512900 14
512950 14
513000 14
513050 14
513100 14
513150 14
513200 14
513250 14
513300 14
513350 14
513400 14
513450 14
513500 14
513550 14
513600 14
513650 14
513700 14
513750 14
513800 14
513850 14
513900 14
513950 14
514000 14
514050 14
514100 14
514150 14
514200 14
514250 14
514300 14
514350 14
514400 14
514450 14
514500 14
514550 14
514600 14
514650 14
514700 14
514750 14
514800 14
514850 14
514900 14
514950 14
515000 14
515050 14
515100 14
515150 14
515200 14
515250 14
515300 14
515350 14
515400 14
515450 14
515500 14
515550 14
515600 14
515650 14
515700 14
515750 14
515800 14
515850 14
515900 14
515950 14
516000 14
516050 14
516100 14
516150 14
516200 14
516250 14
516300 14
516350 14
516400 14
516450 14
516500 14
516550 14
516600 14
516650 14
516700 14
516750 14
516800 14
516850 14
516900 14
516950 14
517000 14
517050 14
517100 14
517150 14
517200 14
517250 14
517300 14
517350 14
517400 14
517450 14
517500 14
517550 14
517600 14
517650 14
517700 14
517750 14
517800 14
517850 14
517900 14
517950 14
518000 15
518050 14
518100 14
518150 14
518200 14
518250 14
518300 14
518350 14
518400 14
518450 14
518500 14
518550 14
518600 14
518650 14
518700 14
518750 14
518800 14
518850 14
518900 14
518950 14
519000 14
519050 14
519100 14
519150 14
519200 14
519250 14
519300 14
519350 14
519400 14
519450 14
519500 14
519550 14
519600 14
519650 14
519700 14
519750 14
519800 14
519850 14
519900 14
519950 14
520000 14
520050 14
520100 14
520150 14
520200 14
520250 14
520300 14
520350 14
520400 14
520450 14
520500 14
520550 14
520600 14
520650 14
520700 14
520750 14
520800 14
520850 14
520900 14
520950 14
521000 14
521050 14
521100 14
521150 15
521200 14
521250 14
521300 14
521350 14
521400 14
521450 14
521500 14
521550 14
521600 14
521650 14
521700 14
521750 14
521800 14
521850 14
521900 14
521950 14
522000 14
522050 14
522100 14
522150 14
522200 14
522250 14
522300 14
522350 14
522400 14
522450 14
522500 13
522550 13
522600 13
522650 13
522700 13
522750 13
522800 13
522850 13
522900 13
522950 13
523000 13
523050 13
523100 13
523150 13
523200 14
523250 13
523300 13
523350 13
523400 13
523450 13
523500 14
523550 13
523600 13
523650 13
523700 13
523750 14
523800 14
523850 14
523900 14
523950 14
524000 14
524050 14
524100 14
524150 14
524200 14
524250 14
524300 14
524350 14
524400 14
524450 14
524500 14
524550 14
524600 14
524650 14
524700 14
524750 14
524800 14
524850 14
524900 14
524950 14
525000 14
525050 14
525100 14
525150 14
525200 14
525250 14
525300 14
525350 14
525400 14
525450 14
525500 14
525550 14
525600 14
525650 14
525700 14
525750 14
525800 14
525850 14
525900 14
525950 14
526000 14
526050 14
526100 14
526150 14
526200 14
526250 14
526300 15
526350 14
526400 14
526450 14
526500 14
526550 14
526600 14
526650 14
526700 14
526750 14
526800 14
526850 14
526900 14
526950 14
527000 14
527050 14
527100 14
527150 14
527200 14
527250 14
527300 14
527350 14
527400 14
527450 14
527500 14
527550 14
527600 14
527650 14
527700 14
527750 14
527800 14
527850 14
527900 14
527950 14
528000 14
528050 14
528100 14
528150 14
528200 14
528250 14
528300 14
528350 14
528400 14
528450 14
528500 14
528550 14
528600 14
528650 14
528700 14
528750 14
528800 14
528850 14
528900 14
528950 14
529000 14
529050 14
529100 14
529150 14
529200 14
529250 14
529300 14
529350 14
529400 14
529450 14
529500 14
529550 15
529600 14
529650 14
529700 14
529750 14
529800 14
529850 14
529900 14
529950 14
530000 13
530050 13
530100 14
530150 13
530200 13
530250 13
530300 13
530350 13
530400 13
530450 13
530500 14
530550 13
530600 13
530650 13
530700 13
530750 13
530800 13
530850 14
530900 14
530950 14
531000 14
531050 14
531100 14
531150 14
531200 14
531250 14
531300 14
531350 14
531400 14
531450 14
531500 14
531550 14
531600 14
531650 14
531700 14
531750 14
531800 14
531850 14
531900 14
531950 14
532000 14
532050 14
532100 14
532150 14
532200 14
532250 14
532300 14
532350 14
532400 14
532450 14
532500 15
532550 15
532600 15
532650 15
532700 15
532750 15
532800 15
532850 15
532900 15
532950 15
533000 15
533050 15
533100 15
533150 15
533200 15
533250 15
533300 15
533350 15
533400 15
533450 15
533500 15
533550 15
533600 15
533650 15
533700 15
533750 14
533800 15
533850 15
533900 15
533950 15
534000 15
534050 15
534100 15
534150 15
534200 15
534250 15
534300 15
534350 15
534400 15
534450 15
534500 15
534550 15
534600 15
534650 15
534700 15
534750 15
534800 15
534850 15
534900 15
534950 15
535000 15
535050 15
535100 15
535150 15
535200 15
535250 15
535300 15
535350 15
535400 15
535450 15
535500 15
535550 15
535600 15
535650 15
535700 15
535750 15
535800 15
535850 15
535900 15
535950 15
536000 15
536050 15
536100 15
536150 15
536200 15
536250 15
536300 15
536350 15
536400 15
536450 15
536500 15
536550 15
536600 15
536650 15
536700 15
536750 15
536800 15
536850 15
536900 15
536950 15
537000 15
537050 15
537100 15
537150 15
537200 15
537250 15
537300 15
537350 15
537400 15
537450 15
537500 15
537550 15
537600 15
537650 15
537700 15
537750 15
537800 15
537850 15
537900 15
537950 15
538000 15
538050 15
538100 15
538150 15
538200 15
538250 15
538300 15
538350 15
538400 15
538450 15
538500 15
538550 15
538600 15
538650 15
538700 15
538750 15
538800 15
538850 15
538900 15
538950 15
539000 15
539050 15
539100 15
539150 15
539200 15
539250 15
539300 15
539350 15
539400 15
539450 15
539500 15
539550 15
539600 15
539650 15
539700 15
539750 15
539800 15
539850 15
539900 15
539950 15
540000 15
540050 15
540100 15
540150 15
540200 15
540250 15
540300 15
540350 15
540400 15
540450 15
540500 15
540550 15
540600 15
540650 15
540700 15
540750 15
540800 15
540850 15
540900 15
540950 15
541000 15
541050 15
541100 15
541150 15
541200 15
541250 15
541300 15
541350 15
541400 15
541450 15
541500 15
541550 15
541600 15
541650 15
541700 15
541750 15
541800 15
541850 15
541900 15
541950 15
542000 15
542050 15
542100 15
542150 15
542200 15
542250 15
542300 15
542350 15
542400 15
542450 15
542500 15
542550 15
542600 15
542650 15
542700 15
542750 15
542800 15
542850 15
542900 15
542950 15
543000 15
543050 15
543100 15
543150 15
543200 15
543250 15
543300 15
543350 14
543400 14
543450 14
543500 14
543550 14
543600 14
543650 14
543700 14
543750 14
543800 14
543850 14
543900 14
543950 14
544000 14
544050 14
544100 15
544150 15
544200 15
544250 15
544300 15
544350 15
544400 15
544450 15
544500 15
544550 15
544600 15
544650 15
544700 15
544750 15
544800 15
544850 15
544900 15
544950 15
545000 15
545050 15
545100 15
545150 15
545200 15
545250 15
545300 15
545350 15
545400 15
545450 15
545500 15
545550 15
545600 15
545650 15
545700 15
545750 15
545800 15
545850 15
545900 15
545950 15
546000 15
546050 15
546100 15
546150 15
546200 15
546250 15
546300 15
546350 15
546400 15
546450 15
546500 15
546550 15
546600 15
546650 15
546700 15
546750 15
546800 15
546850 15
546900 15
546950 15
547000 15
547050 15
547100 15
547150 15
547200 15
547250 15
547300 15
547350 15
547400 15
547450 15
547500 15
547550 15
547600 15
547650 15
547700 15
547750 15
547800 15
547850 15
547900 15
547950 15
548000 15
548050 15
548100 15
548150 15
548200 15
548250 15
548300 15
548350 15
548400 14
548450 14
548500 14
548550 14
548600 14
548650 14
548700 14
548750 15
548800 15
548850 14
548900 14
548950 15
549000 14
549050 14
549100 14
549150 14
549200 14
549250 14
549300 14
549350 14
549400 14
549450 14
549500 14
549550 13
549600 14
549650 15
549700 15
549750 15
549800 15
549850 15
549900 15
549950 15
550000 15
550050 15
550100 15
550150 15
550200 15
550250 15
550300 15
550350 15
550400 15
550450 15
550500 16
550550 16
550600 16
550650 16
550700 16
550750 16
550800 16
550850 16
550900 16
550950 16
551000 16
551050 16
551100 16
551150 16
551200 16
551250 16
551300 16
551350 16
551400 16
551450 16
551500 16
551550 16
551600 16
551650 16
551700 16
551750 16
551800 16
551850 16
551900 16
551950 16
552000 16
552050 16
552100 16
552150 16
552200 16
552250 16
552300 16
552350 16
552400 16
552450 16
552500 16
552550 16
552600 16
552650 16
552700 16
552750 16
552800 16
552850 16
552900 16
552950 16
553000 16
553050 16
553100 16
553150 16
553200 15
553250 15
553300 16
553350 15
553400 15
553450 15
553500 15
553550 15
553600 15
553650 15
553700 15
553750 16
553800 16
553850 16
553900 16
553950 16
554000 16
554050 16
554100 16
554150 16
554200 16
554250 16
554300 16
554350 16
554400 16
554450 16
554500 16
554550 16
554600 16
554650 16
554700 16
554750 16
554800 16
554850 16
554900 16
554950 16
555000 16
555050 16
555100 16
555150 16
555200 16
555250 16
555300 16
555350 16
555400 16
555450 16
555500 15
555550 15
555600 16
555650 16
555700 16
555750 16
555800 16
555850 16
555900 16
555950 16
556000 16
556050 16
556100 16
556150 16
556200 16
556250 16
556300 16
556350 16
556400 16
556450 16
556500 16
556550 16
556600 16
556650 16
556700 16
556750 16
556800 16
556850 16
556900 16
556950 16
557000 16
557050 16
557100 16
557150 16
557200 16
557250 16
557300 16
557350 16
557400 16
557450 16
557500 16
557550 16
557600 16
557650 16
557700 16
557750 16
557800 16
557850 16
557900 16
557950 16
558000 16
558050 16
558100 16
558150 16
558200 16
558250 16
558300 16
558350 16
558400 16
558450 16
558500 16
558550 16
558600 16
558650 16
558700 15
558750 15
558800 16
558850 16
558900 16
558950 16
559000 16
559050 16
559100 16
559150 16
559200 16
559250 16
559300 16
559350 16
559400 16
559450 16
559500 16
559550 16
559600 16
559650 16
559700 16
