Curve H2O
419850 3
419900 3
419950 3
420000 3
420050 3
420100 3
420150 3
420200 3
420250 3
420300 3
420350 3
420400 3
420450 3
420500 3
420550 3
420600 3
420650 3
420700 3
420750 3
420800 3
420850 3
420900 3
420950 3
421000 3
421050 3
421100 3
421150 3
421200 3
421250 3
421300 3
421350 3
421400 3
421450 3
421500 3
421550 3
421600 3
421650 3
421700 3
421750 3
421800 3
421850 3
421900 3
421950 3
422000 3
422050 3
422100 3
422150 3
422200 3
422250 3
422300 3
422350 3
422400 3
422450 3
422500 3
422550 3
422600 3
422650 3
422700 3
422750 3
422800 3
422850 3
422900 3
422950 3
423000 3
423050 3
423100 3
423150 3
423200 3
423250 3
423300 3
423350 3
423400 3
423450 3
423500 4
423550 4
423600 4
423650 4
423700 4
423750 4
423800 4
423850 4
423900 4
423950 4
424000 4
424050 4
424100 4
424150 4
424200 4
424250 4
424300 4
424350 4
424400 4
424450 4
424500 4
424550 4
424600 4
424650 4
424700 4
424750 4
424800 4
424850 4
424900 4
424950 4
425000 4
425050 4
425100 4
425150 4
425200 4
425250 4
425300 4
425350 4
425400 4
425450 4
425500 4
425550 4
425600 4
425650 4
425700 4
425750 4
425800 4
425850 4
425900 4
425950 4
426000 4
426050 4
426100 4
426150 4
426200 4
426250 4
426300 4
426350 4
426400 4
426450 4
426500 4
426550 4
426600 4
426650 4
426700 4
426750 4
426800 4
426850 4
426900 4
426950 4
427000 4
427050 4
427100 4
427150 4
427200 4
427250 4
427300 4
427350 4
427400 4
427450 4
427500 4
427550 4
427600 4
427650 4
427700 4
427750 4
427800 4
427850 4
427900 4
427950 4
428000 4
428050 4
428100 4
428150 4
428200 4
428250 4
428300 4
428350 4
428400 4
428450 4
428500 4
428550 4
428600 4
428650 4
428700 4
428750 4
428800 4
428850 4
428900 4
428950 4
429000 4
429050 4
429100 4
429150 4
429200 4
429250 4
429300 4
429350 4
429400 4
429450 4
429500 4
429550 4
429600 4
429650 4
429700 4
429750 4
429800 4
429850 4
429900 4
429950 4
430000 4
430050 4
430100 4
430150 4
430200 4
430250 4
430300 4
430350 4
430400 4
430450 4
430500 4
430550 4
430600 4
430650 4
430700 4
430750 4
430800 4
430850 4
430900 4
430950 4
431000 4
431050 4
431100 4
431150 4
431200 4
431250 4
431300 4
431350 4
431400 4
431450 4
431500 4
431550 4
431600 4
431650 4
431700 4
431750 4
431800 4
431850 4
431900 4
431950 4
432000 4
432050 4
432100 4
432150 4
432200 4
432250 4
432300 4
432350 4
432400 4
432450 4
432500 4
432550 4
432600 4
432650 4
432700 4
432750 4
432800 4
432850 4
432900 4
432950 4
433000 4
433050 4
433100 4
433150 4
433200 4
433250 4
433300 4
433350 4
433400 4
433450 4
433500 4
433550 4
433600 4
433650 4
433700 4
433750 4
433800 4
433850 4
433900 4
433950 4
434000 4
434050 4
434100 4
434150 4
434200 4
434250 4
434300 4
434350 4
434400 4
434450 4
434500 4
434550 4
434600 4
434650 4
434700 4
434750 4
434800 4
434850 4
434900 4
434950 4
435000 4
435050 4
435100 4
435150 4
435200 4
435250 4
435300 4
435350 4
435400 4
435450 4
435500 4
435550 4
435600 4
435650 4
435700 4
435750 4
435800 4
435850 4
435900 4
435950 4
436000 4
436050 4
436100 4
436150 4
436200 4
436250 4
436300 4
436350 4
436400 4
436450 4
436500 4
436550 4
436600 4
436650 4
436700 4
436750 4
436800 4
436850 4
436900 4
436950 4
437000 4
437050 4
437100 4
437150 4
437200 4
437250 4
437300 4
437350 4
437400 4
437450 4
437500 4
437550 4
437600 4
437650 4
437700 4
437750 4
437800 4
437850 4
437900 4
437950 4
438000 4
438050 4
438100 4
438150 4
438200 4
438250 4
438300 4
438350 4
438400 4
438450 4
438500 4
438550 4
438600 4
438650 4
438700 4
438750 4
438800 4
438850 4
438900 4
438950 4
439000 4
439050 4
439100 4
439150 4
439200 4
439250 4
439300 4
439350 4
439400 4
439450 4
439500 4
439550 4
439600 4
439650 4
439700 4
439750 4
439800 4
439850 4
439900 4
439950 4
440000 4
440050 4
440100 4
440150 4
440200 4
440250 4
440300 4
440350 4
440400 4
440450 4
440500 4
440550 4
440600 4
440650 4
440700 4
440750 4
440800 4
440850 4
440900 4
440950 4
441000 4
441050 4
441100 4
441150 4
441200 4
441250 4
441300 4
441350 4
441400 4
441450 4
441500 4
441550 4
441600 4
441650 4
441700 4
441750 4
441800 4
441850 4
441900 4
441950 4
442000 4
442050 4
442100 4
442150 4
442200 4
442250 4
442300 4
442350 4
442400 4
442450 4
442500 4
442550 4
442600 4
442650 4
442700 4
442750 4
442800 4
442850 4
442900 4
442950 4
443000 4
443050 4
443100 4
443150 4
443200 4
443250 4
443300 4
443350 4
443400 4
443450 4
443500 4
443550 4
443600 4
443650 4
443700 4
443750 4
443800 4
443850 4
443900 4
443950 4
444000 4
444050 4
444100 4
444150 4
444200 4
444250 4
444300 4
444350 4
444400 4
444450 4
444500 4
444550 4
444600 4
444650 4
444700 4
444750 4
444800 4
444850 4
444900 4
444950 4
445000 4
445050 4
445100 4
445150 4
445200 4
445250 4
445300 4
445350 4
445400 4
445450 4
445500 4
445550 4
445600 4
445650 4
445700 4
445750 4
445800 4
445850 4
445900 4
445950 4
446000 4
446050 4
446100 4
446150 4
446200 4
446250 4
446300 4
446350 4
446400 4
446450 4
446500 4
446550 4
446600 4
446650 4
446700 4
446750 4
446800 4
446850 4
446900 4
446950 4
447000 4
447050 4
447100 4
447150 4
447200 4
447250 4
447300 4
447350 4
447400 4
447450 4
447500 4
447550 4
447600 4
447650 4
447700 4
447750 4
447800 4
447850 4
447900 4
447950 4
448000 4
448050 4
448100 4
448150 4
448200 4
448250 4
448300 4
448350 4
448400 4
448450 4
448500 4
448550 4
448600 4
448650 4
448700 4
448750 4
448800 4
448850 4
448900 4
448950 4
449000 4
449050 4
449100 4
449150 4
449200 4
449250 4
449300 4
449350 4
449400 4
449450 4
449500 4
449550 4
449600 4
449650 4
449700 4
449750 4
449800 4
449850 4
449900 4
449950 4
450000 4
450050 4
450100 4
450150 4
450200 4
450250 4
450300 4
450350 4
450400 4
450450 4
450500 4
450550 4
450600 4
450650 4
450700 4
450750 4
450800 4
450850 4
450900 4
450950 4
451000 4
451050 4
451100 4
451150 4
451200 4
451250 4
451300 4
451350 4
451400 4
451450 4
451500 4
451550 4
451600 4
451650 4
451700 4
451750 4
451800 4
451850 4
451900 4
451950 4
452000 4
452050 4
452100 4
452150 4
452200 4
452250 4
452300 4
452350 4
452400 4
452450 4
452500 4
452550 4
452600 4
452650 4
452700 4
452750 4
452800 4
452850 4
452900 4
452950 4
453000 4
453050 4
453100 4
453150 4
453200 4
453250 4
453300 4
453350 4
453400 4
453450 4
453500 4
453550 4
453600 4
453650 4
453700 4
453750 4
453800 4
453850 4
453900 4
453950 4
454000 4
454050 4
454100 4
454150 4
454200 4
454250 4
454300 4
454350 4
454400 4
454450 4
454500 4
454550 4
454600 4
454650 4
454700 4
454750 4
454800 4
454850 4
454900 4
454950 4
455000 4
455050 4
455100 4
455150 4
455200 4
455250 4
455300 4
455350 4
455400 4
455450 4
455500 4
455550 4
455600 4
455650 4
455700 4
455750 4
455800 4
455850 4
455900 4
455950 4
456000 4
456050 4
456100 4
456150 4
456200 4
456250 4
456300 4
456350 4
456400 4
456450 4
456500 4
456550 4
456600 4
456650 4
456700 4
456750 4
456800 4
456850 4
456900 4
456950 4
457000 4
457050 4
457100 4
457150 4
457200 4
457250 4
457300 4
457350 4
457400 4
457450 4
457500 4
457550 4
457600 4
457650 4
457700 4
457750 4
457800 4
457850 4
457900 4
457950 4
458000 4
458050 4
458100 4
458150 4
458200 4
458250 4
458300 4
458350 4
458400 4
458450 4
458500 4
458550 4
458600 4
458650 4
458700 4
458750 4
458800 4
458850 4
458900 4
458950 4
459000 4
459050 4
459100 4
459150 4
459200 4
459250 4
459300 4
459350 4
459400 4
459450 4
459500 4
459550 4
459600 4
459650 4
459700 4
459750 4
459800 4
459850 4
459900 4
459950 4
460000 4
460050 4
460100 4
460150 4
460200 4
460250 4
460300 4
460350 4
460400 4
460450 4
460500 4
460550 4
460600 4
460650 4
460700 4
460750 4
460800 4
460850 4
460900 4
460950 4
461000 4
461050 4
461100 4
461150 4
461200 4
461250 4
461300 4
461350 4
461400 4
461450 4
461500 3
461550 4
461600 4
461650 4
461700 4
461750 4
461800 4
461850 4
461900 4
461950 4
462000 4
462050 4
462100 4
462150 4
462200 4
462250 4
462300 4
462350 4
462400 4
462450 4
462500 4
462550 4
462600 4
462650 4
462700 4
462750 4
462800 4
462850 4
462900 4
462950 4
463000 4
463050 4
463100 4
463150 4
463200 4
463250 4
463300 4
463350 4
463400 4
463450 4
463500 4
463550 4
463600 4
463650 4
463700 4
463750 4
463800 4
463850 4
463900 4
463950 4
464000 4
464050 4
464100 4
464150 4
464200 4
464250 4
464300 4
464350 4
464400 4
464450 4
464500 4
464550 4
464600 4
464650 4
464700 4
464750 4
464800 4
464850 4
464900 4
464950 4
465000 4
465050 4
465100 4
465150 4
465200 4
465250 4
465300 4
465350 4
465400 4
465450 4
465500 4
465550 4
465600 4
465650 4
465700 4
465750 4
465800 4
465850 4
465900 4
465950 4
466000 4
466050 4
466100 4
466150 4
466200 4
466250 4
466300 4
466350 4
466400 4
466450 4
466500 4
466550 4
466600 4
466650 4
466700 4
466750 4
466800 4
466850 4
466900 4
466950 4
467000 4
467050 4
467100 4
467150 4
467200 4
467250 4
467300 4
467350 4
467400 4
467450 4
467500 4
467550 4
467600 4
467650 4
467700 4
467750 4
467800 4
467850 4
467900 4
467950 4
468000 4
468050 4
468100 4
468150 4
468200 4
468250 4
468300 4
468350 4
468400 4
468450 4
468500 4
468550 4
468600 4
468650 4
468700 4
468750 4
468800 4
468850 4
468900 4
468950 4
469000 4
469050 4
469100 4
469150 4
469200 4
469250 4
469300 4
469350 4
469400 4
469450 4
469500 4
469550 4
469600 4
469650 4
469700 4
469750 4
469800 4
469850 4
469900 4
469950 4
470000 4
470050 4
470100 4
470150 4
470200 4
470250 4
470300 4
470350 4
470400 4
470450 4
470500 4
470550 4
470600 4
470650 4
470700 4
470750 4
470800 4
470850 4
470900 4
470950 4
471000 4
471050 4
471100 4
471150 4
471200 4
471250 4
471300 4
471350 4
471400 4
471450 4
471500 4
471550 4
471600 4
471650 4
471700 4
471750 4
471800 4
471850 4
471900 4
471950 4
472000 4
472050 4
472100 4
472150 4
472200 4
472250 4
472300 4
472350 4
472400 4
472450 4
472500 4
472550 4
472600 4
472650 4
472700 4
472750 4
472800 4
472850 4
472900 4
472950 4
473000 4
473050 4
473100 4
473150 4
473200 4
473250 4
473300 4
473350 4
473400 4
473450 4
473500 4
473550 4
473600 4
473650 4
473700 4
473750 4
473800 4
473850 4
473900 4
473950 4
474000 4
474050 4
474100 4
474150 4
474200 4
474250 4
474300 4
474350 4
474400 4
474450 4
474500 4
474550 4
474600 4
474650 4
474700 4
474750 4
474800 4
474850 4
474900 4
474950 4
475000 4
475050 4
475100 4
475150 4
475200 4
475250 4
475300 4
475350 4
475400 4
475450 4
475500 4
475550 4
475600 4
475650 4
475700 4
475750 4
475800 4
475850 4
475900 4
475950 4
476000 4
476050 4
476100 4
476150 4
476200 4
476250 4
476300 4
476350 4
476400 4
476450 4
476500 4
476550 4
476600 4
476650 4
476700 4
476750 4
476800 4
476850 4
476900 4
476950 4
477000 4
477050 4
477100 4
477150 4
477200 4
477250 4
477300 4
477350 4
477400 4
477450 4
477500 4
477550 4
477600 4
477650 4
477700 4
477750 4
477800 4
477850 4
477900 4
477950 4
478000 4
478050 4
478100 4
478150 4
478200 4
478250 4
478300 4
478350 4
478400 4
478450 4
478500 4
478550 4
478600 4
478650 4
478700 4
478750 4
478800 4
478850 4
478900 4
478950 4
479000 4
479050 4
479100 4
479150 4
479200 4
479250 4
479300 4
479350 4
479400 4
479450 4
479500 4
479550 4
479600 4
479650 4
479700 4
479750 4
479800 4
479850 4
479900 4
479950 4
480000 4
480050 5
480100 5
480150 5
480200 5
480250 5
480300 5
480350 5
480400 5
480450 5
480500 5
480550 5
480600 5
480650 5
480700 5
480750 5
480800 5
480850 5
480900 5
480950 5
481000 5
481050 5
481100 5
481150 5
481200 5
481250 5
481300 5
481350 5
481400 5
481450 5
481500 5
481550 5
481600 5
481650 5
481700 5
481750 5
481800 5
481850 5
481900 5
481950 5
482000 5
482050 5
482100 5
482150 5
482200 5
482250 5
482300 5
482350 5
482400 5
482450 5
482500 5
482550 5
482600 5
482650 5
482700 5
482750 5
482800 5
482850 5
482900 5
482950 5
483000 5
483050 5
483100 5
483150 5
483200 5
483250 5
483300 5
483350 5
483400 5
483450 5
483500 5
483550 5
483600 5
483650 5
483700 5
483750 5
483800 5
483850 5
483900 5
483950 5
484000 5
484050 5
484100 5
484150 5
484200 5
484250 5
484300 5
484350 5
484400 5
484450 5
484500 5
484550 5
484600 5
484650 5
484700 5
484750 5
484800 5
484850 5
484900 5
484950 5
485000 5
485050 5
485100 5
485150 5
485200 5
485250 5
485300 5
485350 5
485400 5
485450 5
485500 5
485550 5
485600 5
485650 5
485700 5
485750 5
485800 5
485850 5
485900 5
485950 5
486000 5
486050 5
486100 5
486150 5
486200 5
486250 5
486300 5
486350 5
486400 5
486450 5
486500 5
486550 5
486600 5
486650 5
486700 5
486750 5
486800 5
486850 5
486900 5
486950 5
487000 5
487050 5
487100 5
487150 5
487200 5
487250 5
487300 5
487350 5
487400 5
487450 5
487500 5
487550 5
487600 5
487650 5
487700 5
487750 5
487800 5
487850 5
487900 5
487950 5
488000 5
488050 5
488100 5
488150 5
488200 5
488250 5
488300 5
488350 5
488400 5
488450 5
488500 5
488550 5
488600 5
488650 5
488700 5
488750 5
488800 5
488850 5
488900 5
488950 5
489000 5
489050 5
489100 5
489150 5
489200 5
489250 5
489300 5
489350 5
489400 5
489450 5
489500 5
489550 5
489600 5
489650 5
489700 5
489750 5
489800 5
489850 5
489900 5
489950 5
490000 5
490050 5
490100 5
490150 5
490200 5
490250 5
490300 5
490350 5
490400 5
490450 5
490500 5
490550 5
490600 5
490650 5
490700 5
490750 5
490800 5
490850 5
490900 5
490950 5
491000 5
491050 5
491100 5
491150 5
491200 5
491250 4
491300 5
491350 5
491400 5
491450 5
491500 5
491550 5
491600 5
491650 5
491700 5
491750 5
491800 5
491850 5
491900 5
491950 5
492000 5
492050 5
492100 5
492150 5
492200 5
492250 5
492300 5
492350 5
492400 5
492450 5
492500 5
492550 5
492600 5
492650 5
492700 5
492750 5
492800 5
492850 5
492900 5
492950 5
493000 5
493050 5
493100 5
493150 5
493200 5
493250 5
493300 5
493350 5
493400 5
493450 5
493500 5
493550 5
493600 5
493650 5
493700 5
493750 5
493800 5
493850 5
493900 5
493950 5
494000 5
494050 5
494100 5
494150 5
494200 5
494250 5
494300 5
494350 5
494400 5
494450 5
494500 5
494550 5
494600 5
494650 5
494700 5
494750 5
494800 5
494850 5
494900 5
494950 5
495000 5
495050 5
495100 5
495150 5
495200 5
495250 5
495300 5
495350 5
495400 5
495450 5
495500 5
495550 5
495600 5
495650 5
495700 5
495750 5
495800 5
495850 5
495900 5
495950 5
496000 5
496050 5
496100 5
496150 5
496200 5
496250 5
496300 5
496350 5
496400 5
496450 5
496500 5
496550 5
496600 5
496650 5
496700 5
496750 5
496800 5
496850 5
496900 5
496950 5
497000 5
497050 5
497100 5
497150 5
497200 5
497250 5
497300 5
497350 5
497400 5
497450 5
497500 5
497550 5
497600 5
497650 5
497700 5
497750 5
497800 5
497850 5
497900 5
497950 5
498000 5
498050 5
498100 5
498150 5
498200 5
498250 5
498300 5
498350 5
498400 5
498450 5
498500 5
498550 5
498600 5
498650 5
498700 5
498750 5
498800 5
498850 5
498900 5
498950 5
499000 5
499050 5
499100 5
499150 5
499200 5
499250 5
499300 5
499350 5
499400 5
499450 5
499500 5
499550 5
499600 5
499650 5
499700 5
499750 5
499800 5
499850 5
499900 5
499950 5
500000 5
500050 5
500100 5
500150 5
500200 5
500250 5
500300 5
500350 5
500400 5
500450 5
500500 5
500550 5
500600 5
500650 5
500700 5
500750 5
500800 5
500850 5
500900 5
500950 5
501000 5
501050 5
501100 5
501150 5
501200 5
501250 5
501300 5
501350 5
501400 5
501450 5
501500 5
501550 5
501600 5
501650 5
501700 5
501750 5
501800 5
501850 5
501900 5
501950 5
502000 5
502050 5
502100 5
502150 5
502200 5
502250 5
502300 5
502350 5
502400 5
502450 5
502500 5
502550 5
502600 5
502650 5
502700 5
502750 5
502800 5
502850 5
502900 5
502950 5
503000 5
503050 5
503100 5
503150 5
503200 5
503250 5
503300 5
503350 5
503400 5
503450 5
503500 5
503550 5
503600 5
503650 5
503700 5
503750 5
503800 5
503850 5
503900 5
503950 5
504000 5
504050 5
504100 5
504150 5
504200 5
504250 5
504300 5
504350 5
504400 5
504450 5
504500 5
504550 5
504600 5
504650 5
504700 5
504750 5
504800 5
504850 5
504900 5
504950 5
505000 5
505050 5
505100 5
505150 5
505200 5
505250 5
505300 5
505350 5
505400 5
505450 5
505500 5
505550 5
505600 5
505650 5
505700 5
505750 5
505800 5
505850 5
505900 5
505950 5
506000 5
506050 5
506100 5
506150 5
506200 5
506250 5
506300 5
506350 5
506400 5
506450 5
506500 5
506550 5
506600 5
506650 5
506700 5
506750 5
506800 5
506850 5
506900 5
506950 5
507000 5
507050 5
507100 5
507150 5
507200 5
507250 5
507300 5
507350 5
507400 5
507450 5
507500 5
507550 5
507600 5
507650 5
507700 5
507750 5
507800 5
507850 5
507900 5
507950 5
508000 5
508050 5
508100 5
508150 5
508200 5
508250 5
508300 5
508350 5
508400 5
508450 5
508500 5
508550 5
508600 5
508650 5
508700 5
508750 5
508800 5
508850 5
508900 5
508950 5
509000 5
509050 5
509100 5
509150 5
509200 5
509250 5
509300 5
509350 5
509400 5
509450 5
509500 5
509550 5
509600 5
509650 5
509700 5
509750 5
509800 5
509850 5
509900 5
509950 5
510000 5
510050 5
510100 5
510150 5
510200 5
510250 5
510300 5
510350 5
510400 5
510450 5
510500 5
510550 5
510600 5
510650 5
510700 5
510750 5
510800 5
510850 5
510900 5
510950 5
511000 5
511050 5
511100 5
511150 5
511200 5
511250 5
511300 5
511350 5
511400 5
511450 5
511500 5
511550 5
511600 5
511650 5
511700 5
511750 5
511800 5
511850 5
511900 5
511950 5
512000 5
512050 5
512100 5
512150 5
512200 5
512250 5
512300 5
512350 5
512400 5
512450 5
512500 5
512550 5
512600 5
512650 5
512700 5
512750 5
512800 5
512850 5
512900 5
512950 5
513000 5
513050 5
513100 5
513150 5
513200 5
513250 5
513300 5
513350 5
513400 5
513450 5
513500 5
513550 5
513600 5
513650 5
513700 5
513750 5
513800 5
513850 5
513900 5
513950 5
514000 5
514050 5
514100 5
514150 5
514200 5
514250 5
514300 5
514350 5
514400 5
514450 5
514500 5
514550 5
514600 5
514650 5
514700 5
514750 5
514800 5
514850 5
514900 5
514950 5
515000 5
515050 5
515100 5
515150 5
515200 5
515250 5
515300 5
515350 5
515400 5
515450 5
515500 5
515550 5
515600 5
515650 5
515700 5
515750 5
515800 5
515850 5
515900 5
515950 5
516000 5
516050 5
516100 5
516150 5
516200 5
516250 5
516300 5
516350 5
516400 5
516450 5
516500 5
516550 5
516600 5
516650 5
516700 5
516750 5
516800 5
516850 5
516900 5
516950 5
517000 5
517050 5
517100 5
517150 5
517200 5
517250 5
517300 5
517350 5
517400 5
517450 5
517500 5
517550 5
517600 5
517650 5
517700 5
517750 5
517800 5
517850 5
517900 5
517950 5
518000 5
518050 5
518100 5
518150 5
518200 5
518250 5
518300 5
518350 5
518400 5
518450 5
518500 5
518550 5
518600 5
518650 5
518700 5
518750 5
518800 5
518850 5
518900 5
518950 5
519000 5
519050 5
519100 5
519150 5
519200 5
519250 5
519300 5
519350 5
519400 5
519450 5
519500 5
519550 5
519600 5
519650 5
519700 5
519750 5
519800 5
519850 5
519900 5
519950 5
520000 5
520050 5
520100 5
520150 5
520200 5
520250 5
520300 5
520350 5
520400 5
520450 5
520500 5
520550 5
520600 5
520650 5
520700 5
520750 5
520800 5
520850 5
520900 5
520950 5
521000 5
521050 5
521100 5
521150 5
521200 5
521250 5
521300 5
521350 5
521400 5
521450 5
521500 5
521550 5
521600 5
521650 5
521700 5
521750 5
521800 5
521850 5
521900 5
521950 5
522000 5
522050 5
522100 5
522150 5
522200 5
522250 5
522300 5
522350 5
522400 5
522450 5
522500 5
522550 5
522600 5
522650 5
522700 5
522750 5
522800 5
522850 5
522900 5
522950 5
523000 5
523050 5
523100 5
523150 5
523200 5
523250 5
523300 5
523350 5
523400 5
523450 5
523500 5
523550 5
523600 5
523650 5
523700 5
523750 5
523800 5
523850 5
523900 5
523950 5
524000 5
524050 5
524100 5
524150 5
524200 5
524250 5
524300 5
524350 5
524400 5
524450 5
524500 5
524550 5
524600 5
524650 5
524700 5
524750 5
524800 5
524850 5
524900 5
524950 5
525000 5
525050 5
525100 5
525150 5
525200 5
525250 5
525300 5
525350 5
525400 5
525450 5
525500 5
525550 5
525600 5
525650 5
525700 5
525750 5
525800 5
525850 5
525900 5
525950 5
526000 5
526050 5
526100 5
526150 5
526200 5
526250 5
526300 5
526350 5
526400 5
526450 5
526500 5
526550 5
526600 5
526650 5
526700 5
526750 5
526800 5
526850 5
526900 5
526950 5
527000 5
527050 5
527100 5
527150 5
527200 5
527250 5
527300 5
527350 5
527400 5
527450 5
527500 5
527550 5
527600 5
527650 5
527700 5
527750 5
527800 5
527850 5
527900 5
527950 5
528000 5
528050 5
528100 5
528150 5
528200 5
528250 5
528300 5
528350 5
528400 5
528450 5
528500 5
528550 5
528600 5
528650 5
528700 5
528750 5
528800 5
528850 5
528900 5
528950 5
529000 5
529050 5
529100 5
529150 5
529200 5
529250 5
529300 5
529350 5
529400 5
529450 5
529500 5
529550 5
529600 5
529650 5
529700 5
529750 5
529800 5
529850 4
529900 5
529950 4
530000 4
530050 4
530100 4
530150 4
530200 5
530250 4
530300 4
530350 4
530400 5
530450 5
530500 5
530550 5
530600 5
530650 5
530700 5
530750 5
530800 5
530850 5
530900 5
530950 5
531000 5
531050 5
531100 5
531150 5
531200 5
531250 5
531300 5
531350 5
531400 5
531450 5
531500 5
531550 5
531600 5
531650 5
531700 5
531750 5
531800 5
531850 5
531900 5
531950 5
532000 5
532050 5
532100 5
532150 5
532200 5
532250 5
532300 5
532350 5
532400 5
532450 5
532500 5
532550 5
532600 5
532650 5
532700 5
532750 5
532800 5
532850 5
532900 5
532950 5
533000 5
533050 5
533100 5
533150 5
533200 5
533250 5
533300 5
533350 5
533400 5
533450 5
533500 5
533550 5
533600 5
533650 5
533700 5
533750 5
533800 5
533850 5
533900 5
533950 5
534000 5
534050 5
534100 5
534150 5
534200 5
534250 5
534300 5
534350 5
534400 5
534450 5
534500 5
534550 5
534600 5
534650 5
534700 5
534750 5
534800 5
534850 5
534900 5
534950 5
535000 5
535050 5
535100 5
535150 5
535200 5
535250 5
535300 5
535350 5
535400 5
535450 5
535500 5
535550 5
535600 5
535650 5
535700 5
535750 5
535800 5
535850 5
535900 5
535950 5
536000 5
536050 5
536100 5
536150 5
536200 5
536250 5
536300 5
536350 5
536400 5
536450 5
536500 5
536550 5
536600 5
536650 5
536700 5
536750 5
536800 5
536850 5
536900 5
536950 5
537000 5
537050 5
537100 5
537150 5
537200 5
537250 5
537300 5
537350 5
537400 5
537450 5
537500 5
537550 5
537600 5
537650 5
537700 5
537750 5
537800 5
537850 5
537900 5
537950 5
538000 5
538050 5
538100 5
538150 5
538200 5
538250 5
538300 5
538350 5
538400 5
538450 5
538500 5
538550 5
538600 5
538650 5
538700 5
538750 5
538800 5
538850 5
538900 5
538950 5
539000 5
539050 5
539100 5
539150 5
539200 5
539250 5
539300 5
539350 5
539400 5
539450 5
539500 5
539550 5
539600 5
539650 5
539700 5
539750 5
539800 5
539850 5
539900 5
539950 5
540000 5
540050 5
540100 5
540150 5
540200 5
540250 5
540300 5
540350 5
540400 5
540450 5
540500 5
540550 5
540600 5
540650 5
540700 5
540750 5
540800 5
540850 5
540900 5
540950 5
541000 5
541050 5
541100 5
541150 5
541200 5
541250 5
541300 5
541350 5
541400 5
541450 5
541500 5
541550 5
541600 5
541650 5
541700 5
541750 5
541800 5
541850 5
541900 5
541950 5
542000 5
542050 5
542100 5
542150 5
542200 5
542250 5
542300 5
542350 5
542400 5
542450 5
542500 5
542550 5
542600 5
542650 5
542700 5
542750 5
542800 5
542850 5
542900 5
542950 5
543000 5
543050 5
543100 5
543150 5
543200 5
543250 5
543300 5
543350 5
543400 5
543450 5
543500 5
543550 5
543600 5
543650 5
543700 5
543750 5
543800 5
543850 5
543900 5
543950 5
544000 5
544050 5
544100 5
544150 5
544200 5
544250 5
544300 5
544350 5
544400 5
544450 5
544500 5
544550 5
544600 5
544650 5
544700 5
544750 5
544800 5
544850 5
544900 5
544950 5
545000 5
545050 5
545100 5
545150 5
545200 5
545250 5
545300 5
545350 5
545400 5
545450 5
545500 5
545550 5
545600 5
545650 5
545700 5
545750 5
545800 5
545850 5
545900 5
545950 5
546000 5
546050 5
546100 5
546150 5
546200 5
546250 5
546300 5
546350 5
546400 5
546450 5
546500 5
546550 5
546600 5
546650 5
546700 5
546750 5
546800 5
546850 5
546900 5
546950 5
547000 5
547050 5
547100 5
547150 5
547200 5
547250 5
547300 5
547350 5
547400 5
547450 5
547500 5
547550 5
547600 5
547650 5
547700 5
547750 5
547800 5
547850 5
547900 5
547950 5
548000 5
548050 5
548100 5
548150 5
548200 5
548250 5
548300 5
548350 5
548400 5
548450 5
548500 5
548550 5
548600 5
548650 5
548700 5
548750 5
548800 5
548850 5
548900 5
548950 5
549000 5
549050 5
549100 5
549150 5
549200 5
549250 5
549300 5
549350 5
549400 5
549450 5
549500 5
549550 5
549600 5
549650 5
549700 5
549750 5
549800 5
549850 5
549900 5
549950 5
550000 5
550050 5
550100 5
550150 5
550200 5
550250 5
550300 5
550350 5
550400 5
550450 5
550500 5
550550 5
550600 5
550650 5
550700 5
550750 5
550800 5
550850 5
550900 5
550950 5
551000 5
551050 5
551100 5
551150 5
551200 5
551250 5
551300 5
551350 5
551400 5
551450 5
551500 5
551550 5
551600 5
551650 5
551700 5
551750 5
551800 5
551850 5
551900 5
551950 5
552000 5
552050 5
552100 5
552150 5
552200 5
552250 5
552300 5
552350 5
552400 5
552450 5
552500 5
552550 5
552600 5
552650 5
552700 5
552750 5
552800 5
552850 5
552900 5
552950 5
553000 5
553050 5
553100 5
553150 5
553200 5
553250 5
553300 5
553350 5
553400 5
553450 5
553500 5
553550 5
553600 5
553650 5
553700 5
553750 5
553800 5
553850 5
553900 5
553950 5
554000 5
554050 5
554100 5
554150 5
554200 5
554250 5
554300 5
554350 5
554400 5
554450 5
554500 5
554550 5
554600 5
554650 5
554700 5
554750 5
554800 5
554850 5
554900 5
554950 5
555000 5
555050 5
555100 5
555150 5
555200 5
555250 5
555300 5
555350 5
555400 5
555450 5
555500 5
555550 5
555600 5
555650 5
555700 5
555750 5
555800 5
555850 5
555900 5
555950 5
556000 5
556050 5
556100 5
556150 5
556200 5
556250 5
556300 5
556350 5
556400 5
556450 5
556500 5
556550 5
556600 5
556650 5
556700 5
556750 5
556800 5
556850 5
556900 5
556950 5
557000 5
557050 5
557100 5
557150 5
557200 5
557250 5
557300 5
557350 5
557400 5
557450 5
557500 5
557550 5
557600 5
557650 5
557700 5
557750 5
557800 5
557850 5
557900 5
557950 5
558000 5
558050 5
558100 5
558150 5
558200 5
558250 5
558300 5
558350 5
558400 5
558450 5
558500 5
558550 5
558600 5
558650 5
558700 5
558750 5
558800 5
558850 5
558900 5
558950 5
559000 5
559050 5
559100 5
559150 5
559200 5
559250 5
559300 5
559350 5
559400 5
559450 5
559500 5
559550 5
559600 5
559650 5
559700 5
